user_id,product_id,rating,timestamp
U032,P136,4.0,2024-08-16
U032,P023,4.0,2024-07-19
U032,P028,4.5,2024-12-13
U032,P108,4.5,2024-12-19
U032,P093,4.5,2024-03-18
U032,P024,4.0,2024-01-13
U032,P090,4.5,2024-02-23
U032,P015,3.0,2024-07-31
U032,P147,1.5,2024-02-29
U032,P067,2.0,2024-06-27
U032,P130,3.0,2024-06-24
U032,P149,4.5,2024-04-15
U032,P089,5.0,2024-09-04
U032,P117,3.5,2024-08-31
U032,P122,1.5,2024-08-12
U033,P099,5.0,2024-04-19
U033,P091,4.0,2024-05-22
U033,P005,5.0,2024-02-02
U033,P030,4.5,2024-02-22
U033,P003,4.5,2024-04-05
U033,P008,4.0,2024-06-15
U033,P002,4.0,2024-08-22
U033,P092,3.5,2024-05-14
U033,P007,5.0,2024-09-07
U033,P021,4.5,2024-11-23
U033,P026,4.0,2024-11-01
U033,P104,4.5,2024-11-08
U033,P022,4.5,2024-10-27
U033,P106,3.5,2024-06-27
U033,P102,4.0,2024-08-22
U033,P028,4.5,2024-03-29
U033,P024,5.0,2024-12-27
U033,P025,4.0,2024-11-10
U033,P110,4.5,2024-02-13
U033,P096,5.0,2024-03-09
U033,P023,4.0,2024-03-01
U033,P135,4.0,2024-06-05
U033,P006,3.5,2024-04-03
U033,P093,4.0,2024-12-21
U033,P094,4.0,2024-09-18
U033,P125,4.0,2024-08-02
U033,P076,2.0,2024-10-21
U033,P071,4.0,2024-08-04
U033,P014,2.0,2024-09-06
U033,P140,5.0,2024-12-21
U033,P119,2.0,2024-10-11
U033,P046,2.0,2024-09-07
U033,P078,3.0,2024-03-12
U033,P116,2.0,2024-06-10
U033,P075,4.5,2024-11-13
U033,P070,1.0,2024-07-02
U033,P011,1.0,2024-09-05
U034,P095,4.5,2024-10-16
U034,P126,5.0,2024-09-10
U034,P123,4.5,2024-09-18
U034,P122,3.5,2024-10-20
U034,P097,3.5,2024-05-17
U034,P130,4.5,2024-07-06
U034,P129,4.5,2024-01-22
U034,P099,5.0,2024-08-13
U034,P128,4.5,2024-04-21
U034,P031,4.5,2024-02-22
U034,P026,5.0,2024-11-30
U034,P022,4.0,2024-06-01
U034,P096,3.5,2024-08-18
U034,P146,4.0,2024-06-27
U034,P049,1.5,2024-08-12
U034,P058,1.5,2024-05-01
U034,P005,2.5,2024-10-28
U034,P056,3.5,2024-12-29
U034,P089,4.0,2024-03-25
U034,P057,2.0,2024-04-15
U034,P042,2.5,2024-01-31
U035,P115,4.0,2024-10-22
U035,P058,5.0,2024-05-17
U035,P119,5.0,2024-07-31
U035,P144,4.5,2024-08-19
U035,P051,3.5,2024-11-20
U035,P061,3.5,2024-07-25
U035,P059,4.5,2024-05-22
U035,P138,5.0,2024-07-07
U035,P117,4.5,2024-09-06
U035,P143,4.0,2024-10-24
U035,P113,3.5,2024-02-17
U035,P017,5.0,2024-08-22
U035,P019,5.0,2024-12-06
U035,P067,5.0,2024-07-02
U035,P014,3.5,2024-09-30
U035,P120,4.5,2024-04-21
U035,P131,4.5,2024-04-18
U035,P142,4.5,2024-05-17
U035,P042,3.5,2024-05-25
U035,P029,3.5,2024-10-07
U035,P133,2.0,2024-10-16
U035,P072,4.5,2024-06-24
U035,P147,1.0,2024-01-24
U035,P127,1.5,2024-11-16
U035,P081,4.5,2024-01-09
U035,P093,1.5,2024-03-21
U036,P001,3.5,2024-03-08
U036,P098,4.5,2024-04-25
U036,P023,4.5,2024-12-14
U036,P009,4.5,2024-01-05
U036,P030,3.5,2024-12-22
U036,P021,4.0,2024-03-02
U036,P028,4.5,2024-12-21
U036,P006,4.0,2024-09-01
U036,P094,3.5,2024-04-27
U036,P027,4.5,2024-02-15
U036,P108,5.0,2024-02-22
U036,P107,3.5,2024-06-09
U036,P110,4.0,2024-06-02
U036,P004,4.0,2024-07-14
U036,P134,4.0,2024-11-24
U036,P091,5.0,2024-03-14
U036,P010,3.5,2024-09-28
U036,P104,4.5,2024-01-05
U036,P093,4.5,2024-11-28
U036,P095,4.0,2024-08-13
U036,P050,3.5,2024-04-19
U036,P075,2.0,2024-07-29
U036,P124,4.5,2024-04-21
U036,P032,1.5,2024-02-21
U036,P131,2.0,2024-03-04
U036,P033,4.0,2024-06-28
U036,P011,4.0,2024-06-10
U036,P048,2.0,2024-05-06
U036,P082,3.0,2024-11-26
U037,P106,3.5,2024-09-27
U037,P109,3.5,2024-07-03
U037,P135,4.0,2024-03-08
U037,P134,4.5,2024-10-18
U037,P029,4.5,2024-07-06
U037,P002,4.5,2024-12-15
U037,P030,4.0,2024-08-29
U037,P024,3.5,2024-01-09
U037,P104,4.5,2024-02-04
U037,P103,3.5,2024-05-14
U037,P023,4.0,2024-01-21
U037,P096,3.5,2024-07-22
U037,P132,4.5,2024-05-26
U037,P004,5.0,2024-12-30
U037,P107,4.5,2024-07-31
U037,P147,4.0,2024-12-25
U037,P051,4.0,2024-02-12
U037,P084,5.0,2024-10-02
U037,P070,2.0,2024-05-22
U037,P035,1.5,2024-06-07
U037,P122,1.5,2024-09-18
U037,P117,2.5,2024-03-20
U038,P026,4.0,2024-12-25
U038,P128,3.5,2024-03-24
U038,P132,4.5,2024-06-26
U038,P133,4.5,2024-09-21
U038,P135,5.0,2024-05-12
U038,P141,4.0,2024-07-09
U038,P005,4.0,2024-05-17
U038,P020,5.0,2024-03-01
U038,P028,3.5,2024-06-20
U038,P016,4.5,2024-05-19
U038,P004,4.5,2024-02-02
U038,P130,4.0,2024-12-30
U038,P006,4.5,2024-11-17
U038,P142,3.5,2024-09-11
U038,P008,4.5,2024-09-18
U038,P030,4.0,2024-01-29
U038,P129,4.5,2024-10-17
U038,P070,2.0,2024-07-07
U038,P116,2.0,2024-05-10
U038,P140,1.5,2024-10-20
U038,P115,1.5,2024-04-26
U038,P053,5.0,2024-01-02
U038,P046,1.0,2024-01-07
U038,P032,2.5,2024-01-24
U038,P131,4.5,2024-07-05
U039,P032,4.5,2024-01-24
U039,P023,4.5,2024-02-05
U039,P126,4.5,2024-05-24
U039,P097,4.0,2024-06-16
U039,P035,3.5,2024-10-10
U039,P091,4.5,2024-01-05
U039,P036,4.0,2024-04-12
U039,P130,4.0,2024-10-15
U039,P128,4.0,2024-11-14
U039,P038,4.0,2024-08-25
U039,P025,4.0,2024-10-29
U039,P094,4.5,2024-04-10
U039,P024,5.0,2024-10-06
U039,P085,2.5,2024-03-18
U039,P117,1.0,2024-07-28
U039,P007,1.0,2024-04-29
U039,P043,5.0,2024-06-26
U039,P049,1.0,2024-06-20
U039,P144,1.0,2024-12-02
U040,P040,4.0,2024-06-10
U040,P027,4.5,2024-12-24
U040,P034,5.0,2024-06-16
U040,P124,4.0,2024-08-19
U040,P036,4.0,2024-04-29
U040,P097,3.5,2024-04-13
U040,P122,4.0,2024-10-26
U040,P024,3.5,2024-03-20
U040,P030,3.5,2024-03-25
U040,P038,4.5,2024-08-26
U040,P026,4.0,2024-07-27
U040,P023,3.5,2024-10-01
U040,P100,4.0,2024-04-16
U040,P028,4.5,2024-06-06
U040,P099,4.5,2024-05-15
U040,P098,3.5,2024-02-16
U040,P037,4.0,2024-12-17
U040,P136,4.0,2024-12-26
U040,P093,5.0,2024-11-04
U040,P032,3.5,2024-04-20
U040,P035,4.0,2024-03-16
U040,P127,3.5,2024-12-30
U040,P039,4.0,2024-07-01
U040,P126,4.5,2024-09-19
U040,P128,3.5,2024-12-12
U040,P025,4.0,2024-05-13
U040,P112,2.0,2024-01-16
U040,P148,4.0,2024-08-19
U040,P071,5.0,2024-10-08
U040,P010,2.5,2024-02-18
U040,P106,4.5,2024-02-22
U040,P103,2.0,2024-03-03
U040,P008,1.0,2024-02-01
U040,P076,2.5,2024-03-07
U040,P115,2.5,2024-07-24
U040,P017,3.5,2024-12-17
U040,P051,1.5,2024-10-25
U040,P058,3.0,2024-02-08
U041,P013,4.5,2024-12-15
U041,P133,4.5,2024-03-29
U041,P029,4.0,2024-04-19
U041,P009,4.0,2024-05-20
U041,P006,4.0,2024-08-16
U041,P022,4.0,2024-01-18
U041,P008,4.5,2024-11-13
U041,P003,4.5,2024-05-05
U041,P030,5.0,2024-05-31
U041,P004,4.5,2024-07-29
U041,P011,4.5,2024-09-02
U041,P104,1.0,2024-02-14
U041,P086,3.0,2024-07-15
U041,P138,2.0,2024-08-02
U041,P081,2.5,2024-11-25
U041,P094,5.0,2024-05-07
U041,P034,5.0,2024-01-10
U042,P141,4.0,2024-05-01
U042,P063,4.5,2024-06-11
U042,P111,5.0,2024-12-23
U042,P115,4.0,2024-10-29
U042,P112,3.5,2024-12-26
U042,P143,5.0,2024-06-29
U042,P117,4.5,2024-10-15
U042,P113,4.0,2024-10-15
U042,P061,4.0,2024-09-09
U042,P065,4.5,2024-06-07
U042,P058,4.0,2024-09-08
U042,P052,3.5,2024-02-16
U042,P012,3.5,2024-04-29
U042,P131,4.5,2024-04-22
U042,P055,3.5,2024-09-26
U042,P138,4.5,2024-01-01
U042,P119,4.0,2024-11-10
U042,P014,4.0,2024-03-07
U042,P066,4.0,2024-03-31
U042,P056,4.0,2024-01-31
U042,P057,3.5,2024-03-16
U042,P118,4.5,2024-12-26
U042,P120,4.0,2024-02-26
U042,P059,4.5,2024-07-05
U042,P018,3.5,2024-07-10
U042,P016,5.0,2024-12-05
U042,P140,4.5,2024-10-27
U042,P067,3.5,2024-06-21
U042,P125,3.0,2024-06-14
U042,P041,2.0,2024-03-21
U042,P045,4.0,2024-11-23
U042,P099,4.5,2024-11-28
U042,P136,3.5,2024-03-30
U042,P008,5.0,2024-12-21
U042,P147,3.5,2024-04-24
U042,P039,2.0,2024-07-12
U042,P104,3.0,2024-12-18
U042,P080,3.0,2024-03-06
U042,P076,2.0,2024-01-01
U042,P033,4.0,2024-10-17
U043,P119,4.0,2024-08-16
U043,P061,3.5,2024-05-15
U043,P120,4.0,2024-05-07
U043,P015,5.0,2024-02-04
U043,P132,4.0,2024-05-11
U043,P117,3.5,2024-01-01
U043,P007,3.5,2024-07-16
U043,P112,4.5,2024-08-02
U043,P010,4.0,2024-07-30
U043,P062,4.5,2024-07-12
U043,P005,4.0,2024-10-06
U043,P016,4.5,2024-02-21
U043,P063,4.5,2024-10-22
U043,P143,5.0,2024-12-17
U043,P042,2.5,2024-03-24
U043,P122,4.5,2024-02-07
U043,P032,1.0,2024-05-30
U043,P131,1.0,2024-06-12
U043,P126,3.0,2024-02-23
U043,P146,1.5,2024-06-24
U044,P051,4.0,2024-06-01
U044,P142,4.0,2024-02-19
U044,P015,3.5,2024-07-20
U044,P116,4.5,2024-10-08
U044,P016,4.5,2024-03-19
U044,P062,3.5,2024-07-03
U044,P119,3.5,2024-08-06
U044,P120,3.5,2024-05-30
U044,P111,5.0,2024-11-16
U044,P012,4.5,2024-09-02
U044,P068,4.0,2024-02-19
U044,P144,3.5,2024-04-15
U044,P138,4.0,2024-11-22
U044,P118,4.0,2024-02-11
U044,P014,4.5,2024-02-29
U044,P017,4.0,2024-07-22
U044,P139,4.5,2024-09-07
U044,P054,5.0,2024-05-15
U044,P035,1.5,2024-11-24
U044,P083,5.0,2024-07-17
U044,P130,2.0,2024-07-08
U044,P101,4.0,2024-07-08
U044,P134,2.0,2024-08-16
U044,P135,1.0,2024-05-14
U044,P100,4.5,2024-08-26
U044,P044,3.0,2024-04-25
U044,P125,3.0,2024-10-15
U045,P141,4.5,2024-04-30
U045,P137,4.5,2024-06-02
U045,P134,3.5,2024-07-21
U045,P007,5.0,2024-01-18
U045,P006,4.5,2024-10-19
U045,P142,4.5,2024-10-19
U045,P063,5.0,2024-11-13
U045,P115,4.0,2024-03-02
U045,P067,4.5,2024-03-29
U045,P118,4.0,2024-04-18
U045,P015,4.0,2024-03-05
U045,P116,3.5,2024-08-04
U045,P004,3.5,2024-12-15
U045,P080,4.0,2024-04-13
U045,P097,2.0,2024-10-31
U045,P084,3.0,2024-06-12
U045,P099,1.5,2024-02-14
U045,P128,4.0,2024-10-11
U045,P091,4.0,2024-10-09
U046,P124,4.5,2024-12-01
U046,P100,4.5,2024-10-19
U046,P021,4.5,2024-08-30
U046,P130,3.5,2024-03-29
U046,P128,4.0,2024-07-25
U046,P146,4.0,2024-11-12
U046,P097,4.5,2024-12-14
U046,P028,5.0,2024-07-24
U046,P127,3.5,2024-07-21
U046,P030,4.0,2024-12-19
U046,P129,4.0,2024-01-26
U046,P027,5.0,2024-08-31
U046,P145,4.0,2024-07-09
U046,P024,3.5,2024-06-21
U046,P039,4.0,2024-06-08
U046,P095,4.0,2024-09-08
U046,P013,1.5,2024-04-26
U046,P142,2.0,2024-06-02
U046,P057,4.5,2024-06-13
U046,P089,3.0,2024-08-01
U046,P065,1.5,2024-04-06
U046,P073,4.5,2024-04-18
U046,P054,4.0,2024-09-05
U047,P024,5.0,2024-03-04
U047,P073,5.0,2024-01-16
U047,P031,4.0,2024-07-09
U047,P025,4.5,2024-10-31
U047,P040,4.5,2024-03-31
U047,P147,4.5,2024-10-27
U047,P046,4.5,2024-06-28
U047,P029,4.0,2024-03-24
U047,P074,4.0,2024-12-18
U047,P022,3.5,2024-05-25
U047,P032,3.5,2024-07-16
U047,P033,3.5,2024-03-24
U047,P077,4.5,2024-04-19
U047,P148,4.0,2024-11-27
U047,P028,4.0,2024-12-12
U047,P076,4.0,2024-05-17
U047,P035,5.0,2024-07-28
U047,P050,4.5,2024-01-11
U047,P087,1.0,2024-08-30
U047,P131,2.0,2024-11-27
U047,P056,2.0,2024-11-03
U047,P066,1.0,2024-04-24
U047,P088,3.0,2024-11-07
U047,P100,3.0,2024-12-30
U047,P105,3.0,2024-08-04
U047,P091,4.0,2024-06-27
U048,P054,5.0,2024-12-30
U048,P070,5.0,2024-06-01
U048,P060,4.0,2024-03-17
U048,P139,4.5,2024-05-03
U048,P114,3.5,2024-11-03
U048,P120,4.5,2024-12-04
U048,P066,4.0,2024-12-14
U048,P118,4.0,2024-01-14
U048,P017,5.0,2024-09-11
U048,P011,4.0,2024-05-12
U048,P113,4.5,2024-07-26
U048,P064,4.5,2024-01-19
U048,P116,4.5,2024-12-28
U048,P059,4.5,2024-04-07
U048,P142,4.0,2024-12-31
U048,P131,4.0,2024-12-17
U048,P092,5.0,2024-11-22
U048,P009,4.5,2024-12-09
U048,P074,3.5,2024-09-16
U048,P046,3.0,2024-03-28
U048,P122,5.0,2024-04-02
U048,P072,3.0,2024-02-19
U048,P044,4.5,2024-03-06
U049,P076,4.5,2024-04-09
U049,P032,4.5,2024-03-02
U049,P042,5.0,2024-07-14
U049,P145,4.5,2024-06-01
U049,P026,4.5,2024-01-28
U049,P035,4.0,2024-03-11
U049,P043,4.0,2024-06-24
U049,P080,4.5,2024-10-18
U049,P040,4.5,2024-03-14
U049,P047,4.0,2024-04-02
U049,P146,3.5,2024-09-06
U049,P044,4.0,2024-11-19
U049,P037,4.0,2024-06-09
U049,P039,5.0,2024-01-30
U049,P078,3.5,2024-08-19
U049,P048,4.0,2024-04-17
U049,P016,2.0,2024-10-22
U049,P101,2.0,2024-09-07
U049,P007,1.5,2024-03-07
U049,P122,4.0,2024-11-20
U049,P115,4.0,2024-07-25
U049,P120,4.0,2024-09-01
U049,P010,4.0,2024-01-03
U050,P013,5.0,2024-03-09
U050,P139,4.0,2024-09-07
U050,P064,4.0,2024-04-06
U050,P001,4.0,2024-07-25
U050,P061,3.5,2024-04-26
U050,P114,4.0,2024-03-08
U050,P144,4.0,2024-01-12
U050,P002,4.5,2024-09-15
U050,P135,4.0,2024-03-04
U050,P141,4.0,2024-12-30
U050,P132,5.0,2024-01-20
U050,P016,4.5,2024-11-23
U050,P015,4.0,2024-09-30
U050,P063,4.5,2024-01-25
U050,P020,4.5,2024-01-25
U050,P009,5.0,2024-02-25
U050,P007,5.0,2024-01-11
U050,P065,3.5,2024-12-19
U050,P113,3.5,2024-08-01
U050,P118,4.5,2024-07-13
U050,P011,3.5,2024-10-07
U050,P003,4.0,2024-08-30
U050,P026,2.0,2024-04-15
U050,P059,1.0,2024-06-03
U050,P058,4.0,2024-12-04
U050,P089,1.5,2024-12-05
U050,P146,5.0,2024-05-18
U050,P097,2.0,2024-08-02
U050,P107,1.5,2024-09-18
U050,P098,1.5,2024-05-24
U050,P074,1.5,2024-02-24
U050,P086,4.5,2024-04-11
U051,P037,4.0,2024-02-16
U051,P074,4.5,2024-02-08
U051,P033,5.0,2024-02-21
U051,P043,4.0,2024-11-25
U051,P047,4.0,2024-08-21
U051,P039,4.0,2024-05-15
U051,P031,4.5,2024-01-26
U051,P023,3.5,2024-03-30
U051,P076,3.5,2024-05-28
U051,P072,4.0,2024-12-12
U051,P034,4.0,2024-08-06
U051,P071,5.0,2024-02-29
U051,P042,3.5,2024-01-24
U051,P036,3.5,2024-03-11
U051,P001,2.0,2024-06-17
U051,P002,3.5,2024-08-12
U051,P126,3.0,2024-02-17
U051,P012,3.5,2024-06-24
U051,P015,2.0,2024-02-28
U051,P114,4.0,2024-07-23
U051,P104,4.5,2024-05-19
U052,P121,4.5,2024-10-22
U052,P027,5.0,2024-10-16
U052,P133,4.0,2024-12-08
U052,P011,4.0,2024-09-22
U052,P008,4.5,2024-12-18
U052,P009,5.0,2024-11-12
U052,P004,3.5,2024-08-09
U052,P141,5.0,2024-05-07
U052,P007,4.5,2024-06-26
U052,P143,5.0,2024-12-12
U052,P128,5.0,2024-07-16
U052,P144,4.0,2024-10-12
U052,P127,4.5,2024-01-28
U052,P029,3.5,2024-11-25
U052,P012,4.0,2024-09-15
U052,P025,4.5,2024-09-10
U052,P023,4.0,2024-02-08
U052,P002,4.5,2024-06-13
U052,P028,4.0,2024-06-18
U052,P022,4.0,2024-01-26
U052,P126,4.5,2024-04-24
U052,P130,4.5,2024-11-25
U052,P024,4.5,2024-07-25
U052,P005,4.0,2024-02-10
U052,P016,4.5,2024-08-15
U052,P093,4.5,2024-02-15
U052,P045,4.5,2024-08-16
U052,P083,3.5,2024-03-01
U052,P087,4.5,2024-11-30
U052,P036,1.0,2024-02-22
U052,P039,4.0,2024-07-30
U052,P064,1.0,2024-10-12
U052,P114,5.0,2024-01-01
U052,P071,1.5,2024-11-05
U052,P032,3.0,2024-09-17
U052,P131,5.0,2024-04-15
U052,P117,4.5,2024-06-23
U053,P035,4.0,2024-10-07
U053,P100,4.5,2024-07-10
U053,P092,5.0,2024-02-24
U053,P126,3.5,2024-03-25
U053,P129,4.5,2024-03-12
U053,P121,5.0,2024-07-28
U053,P094,3.5,2024-05-10
U053,P099,4.5,2024-04-10
U053,P028,4.0,2024-03-02
U053,P027,4.5,2024-04-20
U053,P146,4.5,2024-04-07
U053,P001,3.5,2024-02-25
U053,P064,4.0,2024-01-24
U053,P066,1.5,2024-08-18
U053,P150,4.5,2024-12-03
U053,P112,5.0,2024-03-09
U054,P124,5.0,2024-11-03
U054,P143,4.5,2024-06-13
U054,P004,4.5,2024-07-15
U054,P126,4.5,2024-11-07
U054,P028,5.0,2024-05-07
U054,P128,4.0,2024-07-22
U054,P121,4.0,2024-05-30
U054,P123,4.5,2024-03-09
U054,P012,4.0,2024-07-30
U054,P135,4.5,2024-12-24
U054,P053,5.0,2024-06-02
U054,P139,5.0,2024-06-09
U054,P047,5.0,2024-11-19
U054,P044,2.5,2024-04-12
U054,P080,2.5,2024-11-15
U055,P135,4.0,2024-05-16
U055,P093,4.0,2024-05-26
U055,P009,5.0,2024-05-08
U055,P133,4.0,2024-02-01
U055,P022,5.0,2024-05-31
U055,P103,4.0,2024-10-04
U055,P105,3.5,2024-07-02
U055,P091,4.5,2024-02-22
U055,P008,4.5,2024-12-11
U055,P136,5.0,2024-10-14
U055,P101,4.0,2024-11-27
U055,P097,4.5,2024-07-18
U055,P029,4.0,2024-09-18
U055,P098,5.0,2024-05-27
U055,P096,5.0,2024-12-06
U055,P001,3.5,2024-07-14
U055,P087,4.0,2024-08-01
U055,P034,3.5,2024-10-09
U055,P014,1.0,2024-01-07
U055,P069,3.0,2024-04-13
U055,P039,4.5,2024-04-25
U055,P017,3.5,2024-10-28
U055,P126,5.0,2024-11-04
U055,P018,2.5,2024-04-09
U056,P032,5.0,2024-06-03
U056,P147,4.5,2024-10-20
U056,P025,4.5,2024-07-02
U056,P148,3.5,2024-12-28
U056,P145,4.0,2024-09-26
U056,P073,4.0,2024-04-04
U056,P028,4.5,2024-02-04
U056,P045,4.5,2024-03-22
U056,P023,4.5,2024-10-05
U056,P048,4.5,2024-07-25
U056,P038,3.5,2024-06-27
U056,P037,4.0,2024-04-19
U056,P029,5.0,2024-06-18
U056,P031,4.0,2024-07-03
U056,P039,4.0,2024-04-21
U056,P076,4.5,2024-09-28
U056,P080,4.5,2024-10-14
U056,P021,5.0,2024-01-05
U056,P072,3.5,2024-12-08
U056,P035,4.0,2024-08-16
U056,P131,2.5,2024-11-24
U056,P020,2.5,2024-01-21
U056,P006,3.5,2024-07-14
U056,P082,1.5,2024-07-16
U056,P117,3.0,2024-10-03
U056,P007,3.0,2024-01-13
U056,P141,5.0,2024-07-10
U056,P121,5.0,2024-09-17
U056,P119,4.5,2024-09-06
U057,P137,5.0,2024-03-19
U057,P053,3.5,2024-08-23
U057,P061,5.0,2024-06-18
U057,P113,3.5,2024-02-14
U057,P016,3.5,2024-01-28
U057,P017,4.0,2024-05-08
U057,P051,4.5,2024-02-06
U057,P115,4.5,2024-04-26
U057,P144,4.0,2024-07-27
U057,P011,4.5,2024-08-18
U057,P015,5.0,2024-07-26
U057,P054,4.5,2024-06-10
U057,P118,3.5,2024-07-18
U057,P068,5.0,2024-03-01
U057,P139,4.5,2024-01-04
U057,P117,5.0,2024-11-12
U057,P099,1.5,2024-10-26
U057,P130,1.0,2024-12-24
U057,P136,1.5,2024-07-02
U057,P149,5.0,2024-02-24
U057,P086,3.0,2024-12-17
U057,P123,3.0,2024-11-06
U057,P010,1.5,2024-05-24
U057,P145,4.5,2024-07-14
U058,P022,4.5,2024-03-13
U058,P121,4.0,2024-04-04
U058,P031,4.0,2024-11-11
U058,P125,4.0,2024-04-09
U058,P035,3.5,2024-04-02
U058,P029,5.0,2024-10-17
U058,P096,3.5,2024-10-08
U058,P130,4.5,2024-11-26
U058,P039,4.5,2024-02-07
U058,P030,4.0,2024-12-09
U058,P040,3.5,2024-05-08
U058,P094,3.5,2024-04-11
U058,P145,5.0,2024-10-24
U058,P021,4.5,2024-06-18
U058,P038,4.0,2024-03-06
U058,P098,5.0,2024-12-01
U058,P099,4.0,2024-02-21
U058,P025,4.0,2024-11-13
U058,P024,3.5,2024-04-09
U058,P146,4.0,2024-09-05
U058,P100,4.5,2024-06-17
U058,P126,4.5,2024-12-03
U058,P123,4.0,2024-12-21
U058,P033,4.5,2024-03-19
U058,P097,4.5,2024-10-17
U058,P101,3.5,2024-06-10
U058,P011,4.0,2024-03-27
U058,P060,1.0,2024-06-09
U058,P047,2.5,2024-04-23
U058,P137,4.0,2024-05-21
U058,P135,3.5,2024-03-09
U058,P133,3.5,2024-09-02
U058,P065,4.5,2024-08-16
U058,P048,3.5,2024-06-05
U058,P073,4.5,2024-10-09
U058,P113,1.5,2024-03-30
U059,P006,4.5,2024-07-05
U059,P028,4.5,2024-01-06
U059,P009,5.0,2024-05-02
U059,P105,4.5,2024-12-16
U059,P023,4.0,2024-09-20
U059,P027,4.0,2024-08-16
U059,P005,4.0,2024-04-01
U059,P109,4.5,2024-10-16
U059,P002,5.0,2024-03-15
U059,P103,5.0,2024-09-04
U059,P107,4.0,2024-01-21
U059,P096,4.0,2024-09-06
U059,P024,4.0,2024-02-02
U059,P003,4.0,2024-07-08
U059,P135,4.0,2024-01-22
U059,P134,5.0,2024-04-15
U059,P101,4.5,2024-07-03
U059,P099,4.5,2024-08-28
U059,P026,4.5,2024-01-24
U059,P091,3.5,2024-11-28
U059,P095,4.0,2024-02-22
U059,P108,5.0,2024-09-23
U059,P022,5.0,2024-05-20
U059,P071,3.0,2024-10-23
U059,P049,5.0,2024-10-18
U059,P144,2.0,2024-07-11
U059,P116,4.0,2024-07-06
U059,P139,1.5,2024-09-21
U059,P058,3.0,2024-07-11
U059,P038,2.5,2024-09-21
U059,P080,4.0,2024-06-29
U059,P085,3.5,2024-09-06
U059,P086,4.5,2024-11-05
U059,P032,1.0,2024-09-13
U060,P031,3.5,2024-03-06
U060,P035,4.5,2024-10-30
U060,P025,4.0,2024-03-09
U060,P123,5.0,2024-09-19
U060,P038,3.5,2024-10-20
U060,P034,4.0,2024-01-29
U060,P030,4.0,2024-05-12
U060,P032,4.0,2024-09-21
U060,P146,4.5,2024-11-02
U060,P094,4.5,2024-11-22
U060,P028,3.5,2024-12-04
U060,P145,4.0,2024-02-13
U060,P128,4.0,2024-08-17
U060,P096,4.5,2024-08-29
U060,P125,4.5,2024-03-28
U060,P124,4.0,2024-07-29
U060,P024,4.5,2024-03-14
U060,P036,4.5,2024-04-03
U060,P092,4.5,2024-12-03
U060,P100,4.5,2024-05-15
U060,P082,2.0,2024-12-17
U060,P047,3.5,2024-08-20
U060,P106,1.5,2024-04-27
U060,P041,4.0,2024-07-16
U060,P113,2.0,2024-02-25
U060,P150,1.0,2024-04-13
U060,P073,5.0,2024-09-15
U060,P003,4.0,2024-03-17
U060,P052,1.5,2024-03-31
U061,P129,4.0,2024-02-12
U061,P023,4.0,2024-11-02
U061,P125,4.5,2024-07-28
U061,P123,4.0,2024-04-06
U061,P028,3.5,2024-12-29
U061,P026,5.0,2024-01-04
U061,P121,4.5,2024-09-24
U061,P029,3.5,2024-09-23
U061,P136,3.5,2024-07-11
U061,P021,5.0,2024-04-15
U061,P098,5.0,2024-06-10
U061,P097,4.5,2024-07-04
U061,P032,3.5,2024-03-20
U061,P130,4.5,2024-11-29
U061,P022,4.5,2024-05-09
U061,P093,4.0,2024-10-01
U061,P037,4.5,2024-10-16
U061,P034,4.0,2024-11-09
U061,P146,4.0,2024-12-14
U061,P036,4.5,2024-04-14
U061,P033,4.5,2024-10-09
U061,P127,4.5,2024-09-04
U061,P039,4.0,2024-07-08
U061,P144,5.0,2024-10-11
U061,P135,4.5,2024-05-09
U061,P139,3.0,2024-10-22
U061,P120,3.5,2024-12-27
U061,P104,4.0,2024-03-11
U061,P013,1.5,2024-04-27
U061,P075,4.5,2024-12-24
U061,P018,2.0,2024-02-21
U061,P053,2.5,2024-09-17
U061,P082,4.0,2024-06-22
U061,P140,5.0,2024-11-10
U062,P024,4.5,2024-05-26
U062,P031,4.0,2024-01-18
U062,P045,4.5,2024-09-18
U062,P136,4.5,2024-12-23
U062,P021,4.0,2024-11-10
U062,P026,4.0,2024-12-11
U062,P030,3.5,2024-07-03
U062,P071,4.0,2024-12-01
U062,P048,3.5,2024-03-21
U062,P080,3.5,2024-05-21
U062,P025,4.5,2024-06-29
U062,P037,5.0,2024-07-21
U062,P035,4.5,2024-10-27
U062,P044,4.0,2024-09-22
U062,P023,3.5,2024-12-26
U062,P040,3.5,2024-02-16
U062,P022,4.5,2024-05-25
U062,P072,5.0,2024-10-13
U062,P033,4.5,2024-06-27
U062,P047,4.0,2024-05-21
U062,P050,4.0,2024-11-06
U062,P041,4.0,2024-08-20
U062,P074,4.5,2024-10-21
U062,P079,3.5,2024-05-13
U062,P146,4.0,2024-07-27
U062,P008,5.0,2024-02-24
U062,P141,5.0,2024-02-07
U062,P150,5.0,2024-05-30
U062,P053,3.5,2024-02-29
U062,P122,5.0,2024-05-11
U062,P104,5.0,2024-10-21
U062,P097,3.0,2024-12-21
U062,P002,4.5,2024-07-12
U062,P056,4.5,2024-05-04
U062,P125,3.5,2024-08-22
U062,P144,4.5,2024-10-27
U063,P008,4.0,2024-04-03
U063,P017,5.0,2024-12-15
U063,P005,4.0,2024-09-12
U063,P025,5.0,2024-04-12
U063,P132,4.0,2024-05-03
