user_id,product_id,rating
U033,P310,2.3
U033,P241,4.8
U033,P098,3.7
U033,P011,3.6
U033,P017,4.0
U033,P351,3.6
U033,P034,3.2
U033,P258,4.5
U033,P242,3.6
U033,P254,4.4
U033,P115,4.6
U033,P068,4.6
U033,P376,4.1
U033,P243,3.6
U033,P139,3.6
U033,P179,3.8
U033,P064,3.6
U033,P153,3.0
U033,P326,2.8
U033,P383,4.2
U033,P491,1.5
U033,P347,4.0
U033,P081,1.8
U033,P094,3.7
U033,P057,4.5
U033,P316,2.7
U033,P001,2.1
U033,P171,3.6
U033,P117,4.7
U033,P350,3.7
U033,P397,4.1
U033,P341,3.9
U033,P386,4.1
U033,P450,3.5
U033,P121,3.7
U033,P324,3.1
U033,P178,4.5
U033,P396,3.6
U033,P464,4.3
U033,P423,4.4
U033,P442,3.7
U033,P244,4.0
U033,P009,2.0
U033,P445,4.6
U033,P344,4.9
U034,P404,4.7
U034,P098,4.1
U034,P465,4.1
U034,P311,4.5
U034,P219,2.8
U034,P497,1.9
U034,P231,1.7
U034,P056,1.7
U034,P270,4.9
U034,P469,5.0
U034,P262,3.7
U034,P045,2.3
U034,P197,4.4
U034,P436,3.4
U034,P458,3.1
U034,P477,4.5
U034,P037,4.0
U034,P078,4.2
U034,P058,3.9
U034,P140,3.9
U034,P183,3.9
U034,P309,4.9
U034,P122,3.7
U034,P340,3.0
U034,P420,3.6
U034,P307,4.5
U034,P179,4.5
U034,P064,3.8
U034,P210,3.5
U034,P237,1.8
U034,P007,3.5
U034,P152,4.2
U034,P201,4.0
U034,P415,2.8
U034,P182,4.7
U034,P297,2.1
U034,P207,4.1
U034,P094,4.6
U034,P426,4.8
U034,P361,4.6
U034,P493,1.8
U034,P331,3.7
U034,P308,4.0
U034,P339,2.6
U034,P014,4.3
U034,P217,3.9
U034,P267,5.0
U034,P072,4.4
U034,P178,4.2
U034,P059,2.8
U034,P161,3.6
U034,P044,3.6
U034,P357,3.8
U034,P028,3.7
U034,P406,4.7
U034,P218,4.8
U034,P411,4.5
U034,P051,1.8
U035,P129,3.5
U035,P168,2.9
U035,P127,4.5
U035,P330,3.2
U035,P231,1.5
U035,P204,4.0
U035,P200,4.6
U035,P318,4.1
U035,P034,4.6
U035,P145,4.0
U035,P270,2.0
U035,P349,4.0
U035,P099,4.1
U035,P197,4.9
U035,P458,3.9
U035,P130,3.7
U035,P032,3.9
U035,P026,3.6
U035,P492,3.8
U035,P362,4.8
U035,P183,4.1
U035,P189,4.8
U035,P030,4.2
U035,P306,4.6
U035,P024,4.4
U035,P364,4.3
U035,P004,3.1
U035,P307,4.1
U035,P237,3.0
U035,P169,1.7
U035,P108,3.2
U035,P201,3.7
U035,P207,3.9
U035,P320,4.8
U035,P407,4.9
U035,P334,2.5
U035,P405,4.7
U035,P358,4.0
U035,P040,4.2
U035,P363,3.9
U035,P208,4.9
U035,P029,3.7
U035,P355,4.7
U035,P121,3.7
U035,P291,1.8
U035,P396,2.6
U035,P366,4.0
U035,P413,3.7
U035,P144,2.4
U035,P195,4.7
U035,P368,4.2
U035,P005,2.7
U035,P476,4.8
U035,P423,1.7
U035,P442,3.5
U035,P142,2.3
U035,P354,4.6
U036,P137,4.1
U036,P155,4.1
U036,P475,4.0
U036,P268,4.9
U036,P127,2.2
U036,P074,4.2
U036,P067,3.7
U036,P011,4.4
U036,P251,4.4
U036,P174,4.5
U036,P351,2.7
U036,P036,3.7
U036,P480,2.7
U036,P173,3.6
U036,P013,4.1
U036,P184,2.5
U036,P078,4.5
U036,P046,3.5
U036,P336,2.1
U036,P140,5.0
U036,P317,2.9
U036,P143,3.5
U036,P076,4.1
U036,P004,4.6
U036,P103,2.7
U036,P042,3.5
U036,P255,4.0
U036,P064,4.3
U036,P008,4.0
U036,P179,3.9
U036,P054,1.6
U036,P010,4.4
U036,P246,3.5
U036,P175,4.7
U036,P016,3.9
U036,P342,3.5
U036,P284,2.7
U036,P430,2.4
U036,P088,3.0
U036,P373,3.8
U036,P267,3.7
U036,P072,3.9
U036,P165,3.9
U036,P106,2.8
U036,P392,4.7
U036,P396,4.6
U036,P003,4.6
U036,P265,4.9
U036,P269,4.4
U036,P144,5.0
U036,P377,2.5
U036,P375,4.9
U036,P162,5.0
U036,P065,3.8
U036,P370,3.9
U036,P247,4.0
U037,P102,4.0
U037,P475,3.2
U037,P127,4.7
U037,P311,4.1
U037,P146,4.6
U037,P497,3.9
U037,P257,1.9
U037,P200,3.5
U037,P318,4.6
U037,P436,4.4
U037,P460,4.8
U037,P428,4.7
U037,P160,2.9
U037,P107,3.8
U037,P216,4.0
U037,P032,4.7
U037,P049,4.4
U037,P474,3.1
U037,P315,3.7
U037,P071,2.7
U037,P244,2.3
U037,P326,3.6
U037,P075,2.4
U037,P081,4.0
U037,P207,4.5
U037,P384,3.9
U037,P320,4.7
U037,P481,4.5
U037,P493,4.6
U037,P304,4.0
U037,P300,3.5
U037,P088,3.8
U037,P040,4.5
U037,P021,4.0
U037,P369,3.5
U037,P194,4.6
U037,P360,3.6
U037,P337,4.2
U037,P396,2.5
U037,P097,3.7
U037,P424,2.5
U037,P276,3.7
U037,P375,2.4
U037,P435,4.1
U037,P444,3.6
U037,P159,3.5
U037,P149,4.4
U037,P332,4.6
U037,P223,3.8
U037,P065,2.6
U037,P193,4.7
U037,P031,3.6
U038,P129,1.6
U038,P073,3.5
U038,P074,3.6
U038,P212,4.7
U038,P229,4.4
U038,P257,2.7
U038,P235,3.6
U038,P145,3.8
U038,P034,4.5
U038,P100,3.9
U038,P039,4.2
U038,P263,3.7
U038,P451,3.5
U038,P046,4.2
U038,P379,4.8
U038,P071,3.9
U038,P340,3.1
U038,P420,2.5
U038,P221,4.1
U038,P209,4.1
U038,P047,3.8
U038,P066,1.6
U038,P407,4.2
U038,P405,3.9
U038,P211,4.8
U038,P040,4.3
U038,P072,3.7
U038,P283,3.2
U038,P236,3.6
U038,P402,4.5
U038,P044,4.7
U038,P291,2.5
U038,P178,3.4
U038,P028,3.8
U038,P464,1.7
U038,P079,4.1
U038,P446,2.8
U038,P380,4.9
U039,P404,4.4
U039,P419,3.5
U039,P268,3.7
U039,P442,1.9
U039,P313,2.9
U039,P145,4.4
U039,P174,4.9
U039,P440,1.8
U039,P041,3.7
U039,P086,4.7
U039,P045,4.7
U039,P254,4.8
U039,P486,4.8
U039,P477,3.7
U039,P245,2.2
U039,P140,4.5
U039,P126,2.9
U039,P431,4.2
U039,P466,3.8
U039,P340,2.5
U039,P205,4.4
U039,P052,3.2
U039,P274,4.1
U039,P075,4.1
U039,P391,4.8
U039,P493,4.5
U039,P331,3.6
U039,P363,2.7
U039,P345,2.2
U039,P022,4.1
U039,P072,4.0
U039,P106,4.7
U039,P418,4.0
U039,P324,4.8
U039,P236,3.6
U039,P250,4.5
U039,P109,5.0
U039,P353,2.1
U039,P018,4.0
U039,P195,4.6
U039,P035,4.7
U039,P150,4.0
U039,P281,4.6
U039,P463,4.4
U039,P344,1.7
U040,P475,4.8
U040,P157,4.5
U040,P257,4.5
U040,P468,3.9
U040,P251,4.1
U040,P322,1.6
U040,P017,4.7
U040,P262,4.7
U040,P374,3.5
U040,P434,3.8
U040,P213,3.1
U040,P486,3.0
U040,P173,3.5
U040,P080,3.9
U040,P013,4.7
U040,P264,4.0
U040,P046,3.9
U040,P474,4.5
U040,P071,4.1
U040,P340,4.1
U040,P172,4.0
U040,P008,3.9
U040,P179,4.2
U040,P170,4.5
U040,P075,4.7
U040,P111,4.1
U040,P278,1.8
U040,P467,4.3
U040,P409,3.2
U040,P426,3.6
U040,P249,4.1
U040,P463,4.5
U040,P112,4.4
U040,P267,3.9
U040,P062,3.7
U040,P194,1.7
U040,P355,4.0
U040,P236,4.5
U040,P291,3.7
U040,P424,3.9
U040,P265,4.6
U040,P097,3.7
U040,P187,2.2
U040,P015,3.7
U040,P325,3.4
U040,P499,3.7
U040,P035,3.5
U040,P134,4.7
U040,P132,4.4
U040,P423,4.5
U040,P065,4.5
U040,P142,4.6
U040,P009,4.5
U041,P168,3.7
U041,P497,4.5
U041,P101,2.8
U041,P056,4.1
U041,P242,4.8
U041,P254,3.7
U041,P252,5.0
U041,P084,2.4
U041,P130,4.0
U041,P184,4.8
U041,P224,5.0
U041,P336,1.9
U041,P076,4.8
U041,P185,3.8
U041,P203,3.6
U041,P221,4.0
U041,P328,4.0
U041,P326,2.3
U041,P348,3.6
U041,P415,4.2
U041,P491,3.8
U041,P147,4.7
U041,P246,4.4
U041,P228,3.7
U041,P240,4.7
U041,P430,3.4
U041,P089,1.8
U041,P369,2.6
U041,P398,4.1
U041,P029,4.1
U041,P283,2.7
U041,P396,3.5
U041,P161,2.8
U041,P060,4.6
U041,P148,4.9
U041,P269,4.8
U041,P261,4.6
U041,P422,2.8
U041,P368,1.5
U041,P446,3.5
U041,P142,4.6
U041,P490,3.8
U042,P275,4.0
U042,P478,3.1
U042,P069,3.6
U042,P135,4.8
U042,P034,3.9
U042,P124,2.8
U042,P086,1.6
U042,P136,5.0
U042,P427,3.2
U042,P394,4.5
U042,P414,3.5
U042,P024,4.5
U042,P209,4.1
U042,P205,4.1
U042,P114,2.9
U042,P169,4.2
U042,P201,3.7
U042,P147,4.5
U042,P010,4.4
U042,P479,2.3
U042,P249,4.5
U042,P112,3.2
U042,P355,2.2
U042,P283,3.0
U042,P236,3.7
U042,P402,4.7
U042,P412,3.7
U042,P225,4.6
U042,P377,3.7
U042,P499,3.7
U042,P280,1.8
U042,P259,3.8
U042,P228,3.8
U043,P241,3.5
U043,P321,4.0
U043,P067,4.6
U043,P313,1.7
U043,P440,3.4
U043,P056,1.6
U043,P469,4.8
U043,P124,3.2
U043,P460,3.8
U043,P120,2.4
U043,P039,4.2
U043,P173,4.4
U043,P046,4.8
U043,P376,3.6
U043,P314,3.5
U043,P113,2.0
U043,P103,4.1
U043,P328,4.9
U043,P087,3.9
U043,P298,4.1
U043,P007,4.8
U043,P425,3.5
U043,P047,4.5
U043,P491,4.7
U043,P002,3.7
U043,P128,3.2
U043,P459,3.6
U043,P481,4.9
U043,P057,1.9
U043,P304,4.1
U043,P211,4.4
U043,P021,4.7
U043,P062,4.5
U043,P392,3.8
U043,P148,4.1
U043,P261,4.0
U043,P093,1.6
U043,P162,4.5
U043,P442,3.6
U043,P193,5.0
U043,P439,3.7
U044,P275,2.9
U044,P268,1.7
U044,P127,4.2
U044,P285,2.3
U044,P497,4.0
U044,P017,4.6
U044,P069,3.5
U044,P034,4.1
U044,P200,3.6
U044,P351,4.3
U044,P043,3.6
U044,P428,4.7
U044,P254,4.9
U044,P327,3.1
U044,P301,3.7
U044,P289,2.9
U044,P312,4.5
U044,P071,2.6
U044,P139,4.0
U044,P153,3.6
U044,P383,4.7
U044,P421,4.8
U044,P400,2.3
U044,P488,3.4
U044,P016,4.4
U044,P206,4.6
U044,P461,4.0
U044,P308,4.2
U044,P495,3.6
U044,P164,3.1
U044,P038,3.5
U044,P059,4.0
U044,P259,4.5
U044,P250,4.7
U044,P412,4.3
U044,P187,4.1
U044,P196,3.7
U044,P406,4.8
U044,P444,4.2
U044,P150,3.6
U044,P423,4.6
U044,P446,4.1
U044,P131,3.9
U044,P053,3.8
U045,P129,3.7
U045,P241,4.1
U045,P496,4.4
U045,P257,4.5
U045,P017,3.9
U045,P349,4.1
U045,P063,4.0
U045,P084,2.2
U045,P115,4.7
U045,P394,3.7
U045,P245,4.4
U045,P068,4.8
U045,P474,2.8
U045,P289,3.6
U045,P052,4.3
U045,P383,4.0
U045,P012,4.6
U045,P384,4.3
U045,P361,2.0
U045,P430,2.0
U045,P493,3.3
U045,P171,4.5
U045,P230,3.8
U045,P397,3.7
U045,P112,4.6
U045,P236,5.0
U045,P416,1.9
U045,P144,4.3
U045,P177,4.5
U045,P238,4.6
U045,P096,3.4
U045,P423,4.3
U045,P433,3.0
U045,P463,4.9
U045,P445,4.6
U045,P344,4.5
U046,P095,3.8
U046,P137,4.6
U046,P241,3.8
U046,P285,2.6
U046,P266,4.0
U046,P318,3.6
U046,P349,4.9
U046,P440,4.6
U046,P017,3.7
U046,P395,3.6
U046,P449,2.2
U046,P458,2.2
U046,P039,3.7
U046,P482,3.6
U046,P176,3.5
U046,P367,4.2
U046,P472,3.8
U046,P352,3.6
U046,P209,4.9
U046,P237,4.4
U046,P027,4.7
U046,P052,4.4
U046,P326,3.6
U046,P201,4.0
U046,P415,3.5
U046,P023,4.3
U046,P175,3.6
U046,P038,4.6
U046,P194,4.3
U046,P125,4.9
U046,P450,2.8
U046,P236,4.7
U046,P392,1.9
U046,P337,2.9
U046,P250,4.1
U046,P187,4.0
U046,P353,4.8
U046,P177,4.5
U046,P093,4.0
U046,P470,3.9
U046,P499,4.9
U046,P035,4.4
U046,P150,2.7
U046,P380,2.9
U046,P370,3.4
U046,P490,4.5
U047,P419,4.3
U047,P074,3.3
U047,P151,3.9
U047,P200,4.7
U047,P498,3.1
U047,P100,4.9
U047,P213,4.6
U047,P460,1.9
U047,P032,4.2
U047,P500,4.0
U047,P378,3.6
U047,P299,1.6
U047,P004,3.5
U047,P203,4.3
U047,P420,4.4
U047,P033,3.8
U047,P307,3.9
U047,P210,4.1
U047,P027,4.4
U047,P054,2.6
U047,P153,1.5
U047,P421,4.5
U047,P491,4.3
U047,P391,3.1
U047,P320,4.4
U047,P409,4.6
U047,P479,4.4
U047,P430,4.6
U047,P462,3.6
U047,P092,4.9
U047,P389,1.8
U047,P199,4.7
U047,P187,4.0
U047,P353,3.6
U047,P031,4.6
U047,P406,4.2
U047,P149,2.5
U047,P464,3.2
U047,P476,4.2
U047,P489,2.8
U047,P354,3.7
U048,P253,3.5
U048,P074,4.6
U048,P146,4.5
U048,P266,3.9
U048,P231,4.0
U048,P313,3.2
U048,P204,4.0
U048,P145,4.2
U048,P157,2.6
U048,P056,4.7
U048,P270,4.2
U048,P100,1.8
U048,P135,3.1
U048,P197,3.6
U048,P449,3.9
U048,P216,4.7
U048,P263,4.8
U048,P026,3.8
U048,P058,4.6
U048,P500,4.4
U048,P376,3.3
U048,P104,4.8
U048,P232,4.8
U048,P185,4.4
U048,P352,3.5
U048,P042,4.4
U048,P172,3.4
U048,P210,3.8
U048,P114,1.6
U048,P274,3.9
U048,P002,3.7
U048,P023,4.3
U048,P081,4.5
U048,P381,3.7
U048,P334,4.1
U048,P493,4.8
U048,P294,4.4
U048,P300,4.8
U048,P365,1.8
U048,P211,4.3
U048,P462,3.6
U048,P048,4.0
U048,P163,1.5
U048,P287,3.9
U048,P324,4.9
U048,P418,5.0
U048,P106,4.5
U048,P396,3.4
U048,P202,3.7
U048,P357,1.9
U048,P353,2.9
U048,P470,2.9
U048,P195,4.8
U048,P159,1.9
U048,P055,4.6
U048,P280,4.9
U048,P223,3.6
U048,P082,4.6
U048,P259,2.1
U048,P089,3.9
U049,P137,3.5
U049,P419,4.6
U049,P190,4.2
U049,P322,2.7
U049,P318,3.8
U049,P200,3.7
U049,P427,4.8
U049,P032,3.5
U049,P115,1.6
U049,P107,2.9
U049,P183,3.7
U049,P317,4.4
U049,P367,3.6
U049,P379,2.9
U049,P471,1.6
U049,P352,3.9
U049,P205,3.8
U049,P307,4.9
U049,P448,3.0
U049,P152,2.9
U049,P421,3.5
U049,P182,4.6
U049,P111,3.2
U049,P359,3.9
U049,P081,1.7
U049,P426,4.2
U049,P430,5.0
U049,P294,3.7
U049,P405,3.8
U049,P484,3.6
U049,P040,4.4
U049,P021,4.7
U049,P208,4.7
U049,P038,3.8
U049,P267,3.1
U049,P360,3.9
U049,P355,4.6
U049,P161,2.4
U049,P097,4.2
U049,P060,3.0
U049,P202,3.8
U049,P199,4.1
U049,P357,3.7
U049,P225,2.0
U049,P377,4.8
U049,P422,4.3
U049,P195,4.1
U049,P368,3.7
U049,P401,3.6
U049,P215,4.2
U049,P031,4.4
U050,P091,1.8
U050,P073,1.5
U050,P478,3.1
U050,P497,4.5
U050,P231,4.0
U050,P258,2.4
U050,P447,3.7
U050,P213,4.5
U050,P084,3.9
U050,P458,4.8
U050,P449,4.1
U050,P032,4.0
U050,P455,3.9
U050,P301,4.5
U050,P451,4.6
U050,P289,4.1
U050,P299,4.7
U050,P243,2.7
U050,P004,2.4
U050,P234,4.3
U050,P221,3.9
U050,P383,2.3
U050,P400,4.0
U050,P182,4.6
U050,P081,4.6
U050,P430,3.6
U050,P407,4.5
U050,P335,4.6
U050,P304,4.2
U050,P331,4.5
U050,P119,1.9
U050,P438,3.8
U050,P021,4.1
U050,P462,4.0
U050,P369,2.9
U050,P402,4.5
U050,P044,4.6
U050,P003,1.9
U050,P413,4.9
U050,P177,1.5
U050,P154,1.7
U050,P435,3.7
U050,P233,4.9
U050,P218,4.2
U050,P481,3.6
U050,P244,2.1
U051,P417,3.9
U051,P475,1.5
U051,P157,1.9
U051,P145,5.0
U051,P197,4.7
U051,P458,4.0
U051,P487,4.1
U051,P019,3.0
U051,P451,4.3
U051,P176,3.3
U051,P138,1.7
U051,P299,3.6
U051,P226,3.9
U051,P431,4.7
U051,P472,3.8
U051,P222,4.0
U051,P023,4.9
U051,P278,3.9
U051,P381,4.4
U051,P462,3.8
U051,P292,4.9
U051,P338,4.4
U051,P402,3.9
U051,P105,4.1
U051,P018,1.8
U051,P035,3.6
U051,P476,2.2
U051,P401,4.9
U051,P333,4.7
U051,P259,3.9
U051,P344,3.7
U052,P310,4.9
U052,P190,4.8
U052,P443,4.1
U052,P146,4.0
U052,P251,4.8
U052,P151,3.7
U052,P200,4.4
U052,P349,3.9
U052,P100,3.8
U052,P090,3.4
U052,P197,4.3
U052,P263,2.5
U052,P482,3.4
U052,P184,3.7
U052,P078,2.8
U052,P068,4.1
U052,P474,3.8
U052,P500,3.5
U052,P315,4.0
U052,P379,3.7
U052,P071,3.4
U052,P185,4.2
U052,P025,3.7
U052,P431,2.8
U052,P166,4.0
U052,P205,3.5
U052,P237,4.5
U052,P210,4.1
U052,P170,3.7
U052,P425,4.0
U052,P298,3.7
U052,P491,3.8
U052,P347,3.9
U052,P002,2.2
U052,P081,3.9
U052,P207,4.0
U052,P467,3.8
U052,P409,4.1
U052,P316,4.1
U052,P175,4.6
U052,P365,4.0
U052,P308,4.1
U052,P358,4.2
U052,P398,4.4
U052,P208,5.0
U052,P059,4.5
U052,P133,3.5
U052,P250,4.6
U052,P156,3.5
U052,P412,4.3
U052,P413,4.8
U052,P196,3.8
U052,P015,4.7
U052,P435,3.3
U052,P325,2.7
U052,P055,3.5
U052,P134,2.6
U052,P401,3.7
U052,P380,3.7
U052,P193,4.4
U053,P073,4.2
U053,P473,1.7
U053,P204,4.4
U053,P041,4.2
U053,P447,3.9
U053,P434,3.7
U053,P242,4.5
U053,P492,4.9
U053,P483,2.6
U053,P500,4.4
U053,P138,4.1
U053,P255,4.9
U053,P172,3.6
U053,P298,2.4
U053,P274,4.0
U053,P201,4.5
U053,P491,4.6
U053,P384,4.4
U053,P495,4.1
U053,P484,3.7
U053,P021,4.7
U053,P398,4.9
U053,P125,3.4
U053,P338,2.8
U053,P291,2.6
U053,P250,3.8
U053,P060,4.8
U053,P202,3.7
U053,P357,2.1
U053,P061,3.9
U053,P181,4.6
U053,P499,4.6
U053,P035,3.8
U053,P343,4.1
U053,P280,1.7
U053,P332,3.8
U053,P490,4.2
U053,P247,3.6
U054,P285,4.8
U054,P346,2.6
U054,P460,4.5
U054,P374,2.8
U054,P427,4.9
U054,P480,4.2
U054,P183,3.8
U054,P312,3.6
U054,P076,2.3
U054,P420,4.1
U054,P221,3.7
U054,P191,3.5
U054,P328,4.3
U054,P408,4.6
U054,P347,1.8
U054,P128,3.9
U054,P094,4.3
U054,P407,4.5
U054,P249,2.7
U054,P304,4.6
U054,P230,3.9
U054,P484,4.6
U054,P373,3.5
U054,P397,3.0
U054,P038,4.7
U054,P125,4.3
U054,P271,2.0
U054,P291,4.8
U054,P357,4.2
U054,P035,3.9
U054,P280,4.6
U054,P464,3.1
U054,P065,3.6
U055,P417,3.9
U055,P241,4.6
U055,P443,3.3
U055,P197,3.8
U055,P049,3.7
U055,P272,4.2
U055,P103,2.4
U055,P153,2.3
U055,P408,4.7
U055,P152,4.0
U055,P012,2.7
U055,P066,3.5
U055,P010,2.3
U055,P128,3.6
U055,P240,4.9
U055,P303,1.6
U055,P493,4.7
U055,P230,3.6
U055,P038,4.2
U055,P194,3.8
U055,P283,3.6
U055,P077,4.7
U055,P265,4.7
U055,P199,3.7
U055,P276,4.7
U055,P406,3.9
U055,P233,4.7
U055,P055,4.2
U055,P186,4.6
U055,P079,3.6
U055,P411,4.2
U055,P193,4.7
U056,P137,4.5
U056,P417,2.3
U056,P253,5.0
U056,P468,4.6
U056,P351,3.6
U056,P056,4.0
U056,P428,1.9
U056,P252,4.3
U056,P441,3.7
U056,P032,2.7
U056,P245,4.0
U056,P492,2.9
U056,P076,3.1
U056,P166,4.0
U056,P247,4.8
U056,P180,4.6
U056,P054,3.5
U056,P491,2.4
U056,P012,4.6
U056,P111,3.9
U056,P467,3.6
U056,P342,4.6
U056,P171,4.3
U056,P334,2.9
U056,P358,2.7
U056,P398,4.4
U056,P112,4.3
U056,P062,4.0
U056,P121,2.7
U056,P116,4.8
U056,P077,3.0
U056,P250,4.8
U056,P424,3.7
U056,P110,2.8
U056,P055,4.2
U056,P464,4.7
U056,P281,2.9
U056,P442,4.2
U056,P131,4.7
U056,P193,2.8
U056,P051,4.6
U056,P445,4.8
U057,P321,4.4
U057,P067,3.6
U057,P017,3.8
U057,P145,4.6
U057,P115,1.5
U057,P414,4.9
U057,P371,4.5
U057,P317,3.8
U057,P378,4.7
U057,P466,4.2
U057,P033,4.5
U057,P139,4.0
U057,P347,3.4
U057,P023,4.8
U057,P207,4.7
U057,P356,3.5
U057,P334,3.6
U057,P335,4.4
U057,P206,4.3
U057,P300,4.6
U057,P358,3.6
U057,P438,3.6
U057,P363,2.0
U057,P341,2.8
U057,P133,3.7
U057,P077,3.8
U057,P250,4.1
U057,P050,3.8
U057,P353,3.1
U057,P261,4.4
U057,P454,4.9
U057,P093,2.9
U057,P035,4.3
U057,P429,3.4
U057,P055,3.4
U057,P186,4.4
U057,P065,4.5
U057,P089,4.6
U057,P244,2.6
U057,P490,3.7
U058,P219,5.0
U058,P321,3.8
U058,P229,4.0
U058,P101,4.7
U058,P266,3.9
U058,P204,4.7
U058,P436,4.9
U058,P258,2.8
U058,P395,2.9
U058,P214,4.4
U058,P449,3.6
U058,P120,2.7
U058,P486,3.7
U058,P305,3.9
U058,P336,4.8
U058,P189,3.9
U058,P431,3.9
U058,P185,4.0
U058,P004,2.9
U058,P234,4.4
U058,P295,3.8
U058,P279,3.6
U058,P448,4.0
U058,P210,4.2
U058,P207,4.2
U058,P488,4.8
U058,P302,4.6
U058,P001,3.5
U058,P334,3.6
U058,P206,4.5
U058,P363,1.6
U058,P397,3.5
U058,P267,2.5
U058,P402,4.7
U058,P148,4.9
U058,P220,4.0
U058,P018,3.7
U058,P325,4.2
U058,P476,3.8
U058,P380,3.7
U058,P009,3.4
U058,P344,3.4
U059,P129,4.7
U059,P417,2.3
U059,P168,3.8
U059,P475,1.7
U059,P212,4.5
U059,P346,2.6
U059,P034,4.0
U059,P124,4.0
U059,P090,3.0
U059,P130,3.5
U059,P216,4.0
U059,P427,5.0
U059,P477,4.4
U059,P403,5.0
U059,P455,2.6
U059,P414,3.7
U059,P037,3.6
U059,P189,4.7
U059,P378,3.8
U059,P143,2.4
U059,P306,4.6
U059,P033,4.8
U059,P087,1.8
U059,P180,1.6
U059,P027,4.9
U059,P170,3.8
U059,P432,3.7
U059,P128,4.7
U059,P384,1.5
U059,P094,4.5
U059,P426,3.7
U059,P479,4.2
U059,P430,3.5
U059,P356,3.8
U059,P320,4.3
U059,P409,3.8
U059,P284,2.8
U059,P308,3.9
U059,P057,2.7
U059,P211,4.6
U059,P208,3.7
U059,P194,4.5
U059,P355,3.5
U059,P418,3.0
U059,P366,4.5
U059,P202,3.6
U059,P142,1.9
U059,P353,3.9
U059,P413,4.7
U059,P181,4.4
U059,P198,3.6
U059,P343,3.1
U059,P193,3.5
U059,P031,4.1
U060,P419,4.9
U060,P241,3.8
U060,P091,4.0
U060,P190,4.1
U060,P475,1.8
U060,P229,4.6
U060,P235,4.3
U060,P043,4.5
U060,P440,3.7
U060,P100,4.5
U060,P124,4.1
U060,P263,4.4
U060,P167,2.6
U060,P301,2.3
U060,P026,4.4
U060,P078,4.2
U060,P046,3.7
U060,P176,3.1
U060,P183,4.4
U060,P272,4.5
U060,P314,3.8
U060,P143,1.8
U060,P071,4.5
U060,P185,4.8
U060,P025,4.9
U060,P138,2.6
U060,P203,4.9
U060,P222,4.7
U060,P205,4.5
U060,P456,2.9
U060,P008,1.9
U060,P147,3.6
U060,P488,2.8
U060,P240,4.6
U060,P426,3.8
U060,P361,4.8
U060,P016,1.9
U060,P334,1.6
U060,P459,2.3
U060,P461,5.0
U060,P230,4.9
U060,P048,4.0
U060,P354,4.6
U060,P360,4.7
U060,P287,3.1
U060,P418,4.6
U060,P202,3.7
U060,P377,3.8
U060,P154,1.8
U060,P499,3.5
U060,P195,5.0
U060,P233,4.4
U060,P439,3.0
U060,P132,3.0
U060,P496,3.0
U060,P193,3.8
U060,P031,3.5
U061,P419,4.3
U061,P190,4.1
U061,P020,3.3
U061,P330,2.9
U061,P313,4.3
U061,P145,4.4
U061,P200,3.6
U061,P242,2.2
U061,P216,4.1
U061,P403,4.0
U061,P037,4.7
U061,P414,4.2
U061,P451,2.6
U061,P189,4.4
U061,P500,3.6
U061,P126,4.3
U061,P185,3.7
U061,P410,4.7
U061,P122,4.2
U061,P076,3.3
U061,P024,3.7
U061,P328,3.4
U061,P042,3.8
U061,P192,4.5
U061,P169,1.8
U061,P432,2.5
U061,P207,4.2
U061,P384,1.9
U061,P320,4.4
U061,P409,4.6
U061,P361,3.8
U061,P430,4.2
U061,P407,3.9
U061,P390,3.2
U061,P405,4.9
U061,P194,4.7
U061,P360,4.6
U061,P355,3.7
U061,P125,3.7
U061,P029,4.2
U061,P283,2.4
U061,P453,2.8
U061,P366,4.1
U061,P187,4.7
U061,P276,2.8
U061,P413,4.9
U061,P196,4.1
U061,P406,4.1
U061,P377,4.7
U061,P093,4.9
U061,P444,2.9
U061,P470,3.1
U061,P195,3.7
U061,P382,3.7
U062,P323,2.9
U062,P447,3.6
U062,P124,3.6
U062,P216,3.7
U062,P184,4.5
U062,P224,1.6
U062,P189,4.8
U062,P378,4.5
U062,P004,3.6
U062,P024,3.9
U062,P169,3.8
U062,P457,1.6
U062,P461,4.1
U062,P463,1.9
U062,P211,4.5
U062,P021,4.4
U062,P363,4.5
U062,P217,4.4
U062,P022,4.7
U062,P397,1.9
U062,P121,4.2
U062,P402,4.4
U062,P291,3.8
U062,P202,3.6
U062,P412,3.9
U062,P061,2.4
U062,P406,4.1
U062,P198,3.6
U062,P401,4.1
U062,P411,4.3
U062,P193,3.9
U063,P095,4.0
U063,P419,4.3
U063,P404,4.0
U063,P098,3.5
U063,P417,3.2
U063,P478,4.0
U063,P468,3.3
U063,P204,4.4
U063,P036,3.5
U063,P174,1.9
U063,P100,4.0
U063,P469,2.3
U063,P124,4.5
U063,P197,4.9
U063,P252,3.5
U063,P427,4.5
U063,P216,4.2
U063,P455,3.1
U063,P184,4.8
U063,P492,4.3
U063,P309,4.0
U063,P315,4.7
U063,P293,2.5
U063,P226,3.4
U063,P306,4.8
U063,P024,3.9
U063,P191,4.6
U063,P006,2.3
U063,P408,4.3
U063,P152,2.0
U063,P421,4.5
U063,P147,3.5
U063,P128,4.8
U063,P426,4.0
U063,P361,5.0
U063,P319,3.9
U063,P365,3.5
U063,P294,4.0
U063,P211,4.4
U063,P021,4.8
